ID,NAME,TYPE,SUBTYPE,CLASSTYPE,PWR,ACC,DEF,INI,AFFTYPE,AFFVALUE,SPECIAL,SKILL,MINLEVEL,RARITY,COST,REGION,REGION2,REGION3,REGION4,ATTRIBUTE1,ATTRIBUTE2,ATTRIBUTE2,ATTRIBUTE3,DESC
1611,Rummh,Weapon,Spear,Heavy,14,3,-2,,Fire ,6,,,3,Frequent,4536,Expanse,,,,,,,,Fire Rummh
1612,Rummh,Weapon,Spear,Heavy,14,3,-2,,Water ,6,,,3,Frequent,4536,Expanse,,,,,,,,Water Rummh
1613,Tschehouta,Weapon,Spear,Heavy,22,3,-4,,Air ,6,,,5,Frequent,7020,Nordagh,,,,,,,,Air Tschehouta
1614,Tschehouta,Weapon,Spear,Heavy,22,3,-4,,Earth ,6,,,5,Frequent,7020,Nordagh,,,,,,,,Earth Tschehouta
1615,Tschehouta,Weapon,Spear,Heavy,22,3,-4,,Fire ,6,,,5,Frequent,7020,Nordagh,,,,,,,,Fire Tschehouta
1616,Tschehouta,Weapon,Spear,Heavy,22,3,-4,,Water ,6,,,5,Frequent,7020,Nordagh,,,,,,,,Water Tschehouta
1617,Tumpuling,Weapon,Spear,Heavy,61,8,-9,,Air ,14,,,16,Infrequent,30240,Nordagh,,,,,,,,Air Tumpuling
1618,Tumpuling,Weapon,Spear,Heavy,61,8,-9,,Earth ,14,,,16,Infrequent,30240,Nordagh,,,,,,,,Earth Tumpuling
1619,Tumpuling,Weapon,Spear,Heavy,61,8,-9,,Fire ,14,,,16,Infrequent,30240,Nordagh,,,,,,,,Fire Tumpuling
1620,Tumpuling,Weapon,Spear,Heavy,61,8,-9,,Water ,14,,,16,Infrequent,30240,Nordagh,,,,,,,,Water Tumpuling
1621,Contus,Weapon,Spear,Light,5,3,-2,,,,,,2,Common,1260,Imperia,,,,,,,,Contus
1622,Cuspis,Weapon,Spear,Light,38,6,-8,,,,,,14,Frequent,7980,Imperia,,,,,,,,Cuspis
1623,Framea,Weapon,Spear,Light,8,3,-2,,,,,,3,Frequent,1980,Nordagh,,,,,,,,Framea
1624,Hak,Weapon,Spear,Light,27,5,-6,,Air ,8,,,10,Infrequent,8700,Expanse,,,,,,,,Air Hak
1625,Hak,Weapon,Spear,Light,27,5,-6,,Earth ,8,,,10,Infrequent,8700,Expanse,,,,,,,,Earth Hak
1626,Hak,Weapon,Spear,Light,27,5,-6,,Fire ,8,,,10,Infrequent,8700,Expanse,,,,,,,,Fire Hak
1627,Hak,Weapon,Spear,Light,27,5,-6,,Water ,8,,,10,Infrequent,8700,Expanse,,,,,,,,Water Hak
1628,Half Moon,Weapon,Spear,Light,35,6,-7,,Air ,12,,,13,Very Rare,13650,Steppes,,,,,,,,Air Half Moon
1629,Half Moon,Weapon,Spear,Light,35,6,-7,,Earth ,12,,,13,Very Rare,13650,Steppes,,,,,,,,Earth Half Moon
1630,Half Moon,Weapon,Spear,Light,35,6,-7,,Fire ,12,,,13,Very Rare,13650,Steppes,,,,,,,,Fire Half Moon
1631,Half Moon,Weapon,Spear,Light,35,6,-7,,Water ,12,,,13,Very Rare,13650,Steppes,,,,,,,,Water Half Moon
1632,Ictus,Weapon,Spear,Light,19,5,-5,,Air ,4,,,7,Common,5040,Imperia,,,,,,,,Air Ictus
1633,Ictus,Weapon,Spear,Light,19,5,-5,,Earth ,4,,,7,Common,5040,Imperia,,,,,,,,Earth Ictus
1634,Ictus,Weapon,Spear,Light,19,5,-5,,Fire ,4,,,7,Common,5040,Imperia,,,,,,,,Fire Ictus
1635,Ictus,Weapon,Spear,Light,19,5,-5,,Water ,4,,,7,Common,5040,Imperia,,,,,,,,Water Ictus
1636,Keris,Weapon,Spear,Light,22,5,-5,,Earth ,8,,,8,Infrequent,7200,Expanse,,,,,,,,Earth Keris
1637,Light Spear,Weapon,Spear,Light,3,3,-1,,,,,,1,Frequent,690,Nordagh,,,,,,,,Light Spear
1638,Mongile,Weapon,Spear,Light,32,6,-7,,Air ,10,,,12,Infrequent,11160,Steppes,,,,,,,,Air Mongile
1639,Mongile,Weapon,Spear,Light,32,6,-7,,Earth ,10,,,12,Infrequent,11160,Steppes,,,,,,,,Earth Mongile
1640,Mongile,Weapon,Spear,Light,32,6,-7,,Fire ,10,,,12,Infrequent,11160,Steppes,,,,,,,,Fire Mongile
1641,Mongile,Weapon,Spear,Light,32,6,-7,,Water ,10,,,12,Infrequent,11160,Steppes,,,,,,,,Water Mongile
1642,Pike,Weapon,Spear,Light,14,3,-4,,,,,,5,Common,2850,Expanse,,,,,,,,Pike
1643,Sligi,Weapon,Spear,Light,16,5,-5,,Air ,6,,,6,Frequent,4860,Steppes,,,,,,,,Air Sligi
1644,Sligi,Weapon,Spear,Light,16,5,-5,,Earth ,6,,,6,Frequent,4860,Steppes,,,,,,,,Earth Sligi
1645,Sligi,Weapon,Spear,Light,16,5,-5,,Fire ,6,,,6,Frequent,4860,Steppes,,,,,,,,Fire Sligi
1646,Sligi,Weapon,Spear,Light,16,5,-5,,Water ,6,,,6,Frequent,4860,Steppes,,,,,,,,Water Sligi
1647,Pierced Spear,Weapon,Spear,Samnite,76,8,-10,,,,,,19,Unique,18468,Steppes,,,,Classspecific,,,,Pierced Spear
1648,Arcane Mallet,Weapon,Staff,Channeler,57,15,-10,,Air ,16,,,19,Unique,56088,Imperia,,,,Classspecific,,,,Air Arcane Mallet
1649,Arcane Mallet,Weapon,Staff,Channeler,57,15,-10,,Earth ,16,,,19,Unique,56088,Imperia,,,,Classspecific,,,,Earth Arcane Mallet
1650,Arcane Mallet,Weapon,Staff,Channeler,57,15,-10,,Fire ,16,,,19,Unique,56088,Imperia,,,,Classspecific,,,,Fire Arcane Mallet
1651,Arcane Mallet,Weapon,Staff,Channeler,57,15,-10,,Water ,16,,,19,Unique,56088,Imperia,,,,Classspecific,,,,Water Arcane Mallet
1652,Asa,Weapon,Staff,Plain,36,12,-7,,Air ,12,,,12,Rare,34560,Expanse,,,,,,,,Air Asa
1653,Asa,Weapon,Staff,Plain,36,12,-7,,Earth ,12,,,12,Rare,34560,Expanse,,,,,,,,Earth Asa
1654,Asa,Weapon,Staff,Plain,36,12,-7,,Fire ,12,,,12,Rare,34560,Expanse,,,,,,,,Fire Asa
1655,Asa,Weapon,Staff,Plain,36,12,-7,,Water ,12,,,12,Rare,34560,Expanse,,,,,,,,Water Asa
1656,Bo,Weapon,Staff,Plain,15,6,-4,,Air ,10,,,5,Frequent,11880,Steppes,,,,,,,,Air Bo
1657,Crook,Weapon,Staff,Plain,6,6,-2,,Air ,10,,,2,Common,4896,Nordagh,,,,,,,,Air Crook
1658,Crook,Weapon,Staff,Plain,6,6,-2,,Earth ,10,,,2,Common,4896,Nordagh,,,,,,,,Earth Crook
1659,Crook,Weapon,Staff,Plain,6,6,-2,,Fire ,10,,,2,Common,4896,Nordagh,,,,,,,,Fire Crook
1660,Crook,Weapon,Staff,Plain,6,6,-2,,Water ,10,,,2,Common,4896,Nordagh,,,,,,,,Water Crook
1661,Cudgel,Weapon,Staff,Plain,9,6,-2,,Earth ,10,,,3,Common,7344,Nordagh,,,,,,,,Earth Cudgel
1662,Earth Staff,Weapon,Staff,Plain,60,15,-10,,Earth ,18,,,20,Very Rare,67680,Nordagh,,,,,,,,Earth Earth Staff
1663,Escrima Stick,Weapon,Staff,Plain,3,6,-1,,,,,,1,Common,1800,Steppes,,,,,,,,Escrima Stick
1664,Flame Staff,Weapon,Staff,Plain,60,15,-10,,Fire ,18,,,20,Very Rare,67680,Steppes,,,,,,,,Fire Flame Staff
1665,Naboot,Weapon,Staff,Plain,12,6,-3,,Fire ,10,,,4,Frequent,9792,Expanse,,,,,,,,Fire Naboot
1666,Quarterstaff,Weapon,Staff,Plain,18,9,-5,,Air ,10,,,6,Frequent,15120,Nordagh,,,,,,,,Air Quarterstaff
1667,Quarterstaff,Weapon,Staff,Plain,18,9,-5,,Earth ,10,,,6,Frequent,15120,Nordagh,,,,,,,,Earth Quarterstaff
1668,Quarterstaff,Weapon,Staff,Plain,18,9,-5,,Fire ,10,,,6,Frequent,15120,Nordagh,,,,,,,,Fire Quarterstaff
1669,Quarterstaff,Weapon,Staff,Plain,18,9,-5,,Water ,10,,,6,Frequent,15120,Nordagh,,,,,,,,Water Quarterstaff
1670,Sceptrum,Weapon,Staff,Plain,27,9,-6,,,,,,9,Infrequent,16200,Imperia,,,,,,,,Sceptrum
1671,Sceptrum Fontis,Weapon,Staff,Plain,30,9,-6,,Water ,10,,,10,Infrequent,25200,Imperia,,,,Classspecific,,,,Water Sceptrum Fontis
1672,Shoum,Weapon,Staff,Plain,24,9,-5,,,,,,8,Frequent,14400,Expanse,,,,,,,,Shoum
1673,Staff of Air,Weapon,Staff,Plain,60,15,-10,,Air ,18,,,20,Very Rare,67680,Steppes,,,,,,,,Air Staff of Air
1674,Staff of Water,Weapon,Staff,Plain,60,15,-10,,Water ,18,,,20,Very Rare,67680,Nordagh,,,,,,,,Water Staff of Water
1675,Kinetic Staff,Weapon,Staff,Summoner,57,15,-10,,Air ,12,,,19,Unique,50616,Expanse,,,,Classspecific,,,,Air Kinetic Staff
1676,Kinetic Staff,Weapon,Staff,Summoner,57,15,-10,,Earth ,12,,,19,Unique,50616,Expanse,,,,Classspecific,,,,Earth Kinetic Staff
1677,Kinetic Staff,Weapon,Staff,Summoner,57,15,-10,,Fire ,12,,,19,Unique,50616,Expanse,,,,Classspecific,,,,Fire Kinetic Staff
1678,Kinetic Staff,Weapon,Staff,Summoner,57,15,-10,,Water ,12,,,19,Unique,50616,Expanse,,,,Classspecific,,,,Water Kinetic Staff
1679,Diamond Tipped Broadsword,Weapon,Sword,Barbarian,68,15,-9,,Air ,16,,,18,Unique,40824,Nordagh,,,,Classspecific,,,,Air Diamond Tipped Broadsword
1680,Diamond Tipped Broadsword,Weapon,Sword,Barbarian,68,15,-9,,Earth ,16,,,18,Unique,40824,Nordagh,,,,Classspecific,,,,Earth Diamond Tipped Broadsword
1681,Diamond Tipped Broadsword,Weapon,Sword,Barbarian,68,15,-9,,Fire ,16,,,18,Unique,40824,Nordagh,,,,Classspecific,,,,Fire Diamond Tipped Broadsword
1682,Diamond Tipped Broadsword,Weapon,Sword,Barbarian,68,15,-9,,Water ,16,,,18,Unique,40824,Nordagh,,,,Classspecific,,,,Water Diamond Tipped Broadsword
1683,Unofan,Weapon,Sword,Cultist,2,99,-1,,,,,,1,Unique,6372,Expanse,,,,Tracked,Unsellable,,,Unofan
1684,Dark Sica Dark,Weapon,Sword,DarkLegion,16,9,-5,,Dark ,8,,,6,Infrequent,11016,Imperia,,,,Classspecific,,,,Dark Sica Dark
1685,Double Hookblade,Weapon,Sword,Dervish,51,15,-10,,Air ,16,,,19,Unique,42066,Expanse,,,,Classspecific,,,,Air Double Hookblade
1686,Double Hookblade,Weapon,Sword,Dervish,51,15,-10,,Earth ,16,,,19,Unique,42066,Expanse,,,,Classspecific,,,,Earth Double Hookblade
1687,Double Hookblade,Weapon,Sword,Dervish,51,15,-10,,Fire ,16,,,19,Unique,42066,Expanse,,,,Classspecific,,,,Fire Double Hookblade
1688,Double Hookblade,Weapon,Sword,Dervish,51,15,-10,,Water ,16,,,19,Unique,42066,Expanse,,,,Classspecific,,,,Water Double Hookblade
1689,Double Scramasax,Weapon,Sword,Dervish,43,15,-9,,,,,,16,Rare,25056,Imperia,,,,Classspecific,,,,Double Scramasax
1690,Dual Pugio,Weapon,Sword,Dervish,32,12,-7,,Air ,12,,,12,Common,23976,Imperia,,,,Classspecific,,,,Air Dual Pugio
1691,Dual Pugio,Weapon,Sword,Dervish,32,12,-7,,Earth ,12,,,12,Common,23976,Imperia,,,,Classspecific,,,,Earth Dual Pugio
1692,Dual Pugio,Weapon,Sword,Dervish,32,12,-7,,Fire ,12,,,12,Common,23976,Imperia,,,,Classspecific,,,,Fire Dual Pugio
1693,Dual Pugio,Weapon,Sword,Dervish,32,12,-7,,Water ,12,,,12,Common,23976,Imperia,,,,Classspecific,,,,Water Dual Pugio
1694,Hunter's Arsenal,Weapon,Sword,Dervish,51,15,-10,,Fire ,12,,,19,Infrequent,40014,Nordagh,,,,Classspecific,,,,Fire Hunter's Arsenal
1695,Jambiya,Weapon,Sword,Dervish,27,9,-6,,Air ,10,,,10,Common,17820,Expanse,,,,Classspecific,,,,Air Jambiya
1696,Jambiya,Weapon,Sword,Dervish,27,9,-6,,Earth ,10,,,10,Common,17820,Expanse,,,,Classspecific,,,,Earth Jambiya
1697,Jambiya,Weapon,Sword,Dervish,27,9,-6,,Fire ,10,,,10,Common,17820,Expanse,,,,Classspecific,,,,Fire Jambiya
1698,Jambiya,Weapon,Sword,Dervish,27,9,-6,,Water ,10,,,10,Common,17820,Expanse,,,,Classspecific,,,,Water Jambiya
1699,Khanjar Set,Weapon,Sword,Dervish,35,12,-7,,Air ,12,,,13,Frequent,26676,Expanse,,,,Classspecific,,,,Air Khanjar Set
1700,Khanjar Set,Weapon,Sword,Dervish,35,12,-7,,Earth ,12,,,13,Frequent,26676,Expanse,,,,Classspecific,,,,Earth Khanjar Set
1701,Khanjar Set,Weapon,Sword,Dervish,35,12,-7,,Fire ,12,,,13,Frequent,26676,Expanse,,,,Classspecific,,,,Fire Khanjar Set
1702,Khanjar Set,Weapon,Sword,Dervish,35,12,-7,,Water ,12,,,13,Frequent,26676,Expanse,,,,Classspecific,,,,Water Khanjar Set
1703,Pair of Daggers,Weapon,Sword,Dervish,3,6,-1,,,,,,1,Common,1350,Steppes,,,,Classspecific,,,,Pair of Daggers
1704,Dark Eleventh Hour,Weapon,Sword,Druid,90,15,-10,,Dark ,200,,,20,Unique,243000,,,,,,,,,Dark Eleventh Hour
1705,Dark Ram-Dao,Weapon,Sword,Gwazi,54,15,-10,,Dark ,16,,,19,Unique,42066,Expanse,,,,Classspecific,,,,Dark Ram-Dao
1706,Chagatai,Weapon,Sword,Heavy,61,15,-9,,Air ,18,,,16,Rare,40608,Steppes,,,,,,,,Air Chagatai
1707,Chagatai,Weapon,Sword,Heavy,61,15,-9,,Earth ,18,,,16,Rare,40608,Steppes,,,,,,,,Earth Chagatai
1708,Chagatai,Weapon,Sword,Heavy,61,15,-9,,Fire ,18,,,16,Rare,40608,Steppes,,,,,,,,Fire Chagatai
1709,Chagatai,Weapon,Sword,Heavy,61,15,-9,,Water ,18,,,16,Rare,40608,Steppes,,,,,,,,Water Chagatai
1710,Chemong,Weapon,Sword,Heavy,11,6,-2,,,,,,2,Common,2592,Steppes,,,,,,,,Chemong
1711,Cinquedea,Weapon,Sword,Heavy,68,15,-9,,Earth ,16,,,18,Rare,43740,Imperia,,,,,,,,Earth Cinquedea
1712,Crescent Moon,Weapon,Sword,Heavy,43,12,-7,,Air ,12,,,11,Infrequent,23166,Steppes,,,,,,,,Air Crescent Moon
1713,Crescent Moon,Weapon,Sword,Heavy,43,12,-7,,Earth ,12,,,11,Infrequent,23166,Steppes,,,,,,,,Earth Crescent Moon
1714,Crescent Moon,Weapon,Sword,Heavy,43,12,-7,,Fire ,12,,,11,Infrequent,23166,Steppes,,,,,,,,Fire Crescent Moon
1715,Crescent Moon,Weapon,Sword,Heavy,43,12,-7,,Water ,12,,,11,Infrequent,23166,Steppes,,,,,,,,Water Crescent Moon
1716,Dammar,Weapon,Sword,Heavy,58,12,-8,,Air ,12,,,15,Infrequent,30780,Expanse,,,,,,,,Air Dammar
1717,Dammar,Weapon,Sword,Heavy,58,12,-8,,Earth ,12,,,15,Infrequent,30780,Expanse,,,,,,,,Earth Dammar
1718,Dammar,Weapon,Sword,Heavy,58,12,-8,,Fire ,12,,,15,Infrequent,30780,Expanse,,,,,,,,Fire Dammar
1719,Dammar,Weapon,Sword,Heavy,58,12,-8,,Water ,12,,,15,Infrequent,30780,Expanse,,,,,,,,Water Dammar
1720,Estoc,Weapon,Sword,Heavy,7,6,-1,,,,,,1,Common,1350,Imperia,,,,,,,,Estoc
1721,Falchion,Weapon,Sword,Heavy,22,6,-4,,,,,,5,Frequent,6210,Imperia,,,,,,,,Falchion
1722,Herebra,Weapon,Sword,Heavy,29,9,-5,,Water ,6,,,7,Infrequent,12096,Expanse,,,,,,,,Water Herebra
1723,Kuzhuk,Weapon,Sword,Heavy,76,15,-10,,Air ,6,,,20,Very Rare,37800,Steppes,,,,,,,,Air Kuzhuk
1724,Percello Gravis,Weapon,Sword,Heavy,76,15,-10,,,,,,20,Very Rare,31320,Imperia,,,,,,,,Percello Gravis
1725,Qo'ai-marael,Weapon,Sword,Heavy,40,9,-6,,Fire ,12,,,10,Infrequent,19980,Steppes,,,,Classspecific,,,,Fire Qo'ai-marael
1726,Runic Blade,Weapon,Sword,Heavy,58,12,-8,,Air ,10,,,15,Rare,29970,Nordagh,,,,,,,,Air Runic Blade
1727,Runic Blade,Weapon,Sword,Heavy,58,12,-8,,Earth ,10,,,15,Rare,29970,Nordagh,,,,,,,,Earth Runic Blade
1728,Runic Blade,Weapon,Sword,Heavy,58,12,-8,,Fire ,10,,,15,Rare,29970,Nordagh,,,,,,,,Fire Runic Blade
1729,Runic Blade,Weapon,Sword,Heavy,58,12,-8,,Water ,10,,,15,Rare,29970,Nordagh,,,,,,,,Water Runic Blade
1730,Sapara,Weapon,Sword,Heavy,36,9,-6,,Air ,6,,,9,Rare,15552,Expanse,,,,,,,,Air Sapara
1731,Scimitar,Weapon,Sword,Heavy,47,12,-7,,Air ,10,,,12,Frequent,23328,Expanse,,,,,,,,Air Scimitar
1732,Scimitar,Weapon,Sword,Heavy,47,12,-7,,Earth ,10,,,12,Frequent,23328,Expanse,,,,,,,,Earth Scimitar
1733,Scimitar,Weapon,Sword,Heavy,47,12,-7,,Fire ,10,,,12,Frequent,23328,Expanse,,,,,,,,Fire Scimitar
1734,Scimitar,Weapon,Sword,Heavy,47,12,-7,,Water ,10,,,12,Frequent,23328,Expanse,,,,,,,,Water Scimitar
1735,Spatha,Weapon,Sword,Heavy,25,9,-5,,,,,,6,Common,7776,Imperia,,,,,,,,Spatha
1736,Xiphos,Weapon,Sword,Heavy,40,9,-6,,Air ,8,,,10,Rare,18360,Imperia,,,,,,,,Air Xiphos
1737,Yatagan,Weapon,Sword,Heavy,25,9,-5,,Air ,8,,,6,Frequent,10692,Steppes,,,,,,,,Air Yatagan
1738,Yatagan,Weapon,Sword,Heavy,25,9,-5,,Earth ,8,,,6,Frequent,10692,Steppes,,,,,,,,Earth Yatagan
1739,Yatagan,Weapon,Sword,Heavy,25,9,-5,,Fire ,8,,,6,Frequent,10692,Steppes,,,,,,,,Fire Yatagan
1740,Yatagan,Weapon,Sword,Heavy,25,9,-5,,Water ,8,,,6,Frequent,10692,Steppes,,,,,,,,Water Yatagan
1741,Zulf-I-Khar,Weapon,Sword,Heavy,18,6,-3,,Air ,6,,,4,Rare,6912,Expanse,,,,,,,,Air Zulf-I-Khar
1742,Zulf-I-Khar,Weapon,Sword,Heavy,18,6,-3,,Earth ,6,,,4,Rare,6912,Expanse,,,,,,,,Earth Zulf-I-Khar
1743,Zulf-I-Khar,Weapon,Sword,Heavy,18,6,-3,,Fire ,6,,,4,Rare,6912,Expanse,,,,,,,,Fire Zulf-I-Khar
1744,Zulf-I-Khar,Weapon,Sword,Heavy,18,6,-3,,Water ,6,,,4,Rare,6912,Expanse,,,,,,,,Water Zulf-I-Khar
1745,Light Spatha,Weapon,Sword,Legionnaire,46,15,-9,,,,,,16,Unique,22464,Imperia,,,,Classspecific,,,,Light Spatha
1746,Longblade Pugio,Weapon,Sword,Legionnaire,49,15,-9,,,,,,17,Unique,23868,Imperia,,,,Classspecific,,,,Longblade Pugio
1747,Acinaces,Weapon,Sword,Light,22,9,-5,,Air ,8,,,8,Frequent,7920,Expanse,,,,,,,,Air Acinaces
1748,Acinaces,Weapon,Sword,Light,22,9,-5,,Earth ,8,,,8,Frequent,7920,Expanse,,,,,,,,Earth Acinaces
1749,Acinaces,Weapon,Sword,Light,22,9,-5,,Fire ,8,,,8,Frequent,7920,Expanse,,,,,,,,Fire Acinaces
1750,Acinaces,Weapon,Sword,Light,22,9,-5,,Water ,8,,,8,Frequent,7920,Expanse,,,,,,,,Water Acinaces
1751,Chopper,Weapon,Sword,Light,30,12,-7,,Air ,10,,,11,Infrequent,12210,Steppes,,,,,,,,Air Chopper
1752,Chopper,Weapon,Sword,Light,30,12,-7,,Earth ,10,,,11,Infrequent,12210,Steppes,,,,,,,,Earth Chopper
1753,Chopper,Weapon,Sword,Light,30,12,-7,,Fire ,10,,,11,Infrequent,12210,Steppes,,,,,,,,Fire Chopper
1754,Chopper,Weapon,Sword,Light,30,12,-7,,Water ,10,,,11,Infrequent,12210,Steppes,,,,,,,,Water Chopper
1755,Croag,Weapon,Sword,Light,43,15,-9,,Fire ,16,,,16,Very Rare,22080,Nordagh,,,,,,,,Fire Croag
1756,Dagger,Weapon,Sword,Light,3,6,-1,,,,,,1,Common,750,Steppes,,,,,,,,Dagger
1757,Falx Supina,Weapon,Sword,Light,41,12,-8,,Air ,14,,,15,Rare,18450,Imperia,,,,,,,,Air Falx Supina
1758,Falx Supina,Weapon,Sword,Light,41,12,-8,,Earth ,14,,,15,Rare,18450,Imperia,,,,,,,,Earth Falx Supina
1759,Falx Supina,Weapon,Sword,Light,41,12,-8,,Fire ,14,,,15,Rare,18450,Imperia,,,,,,,,Fire Falx Supina
1760,Falx Supina,Weapon,Sword,Light,41,12,-8,,Water ,14,,,15,Rare,18450,Imperia,,,,,,,,Water Falx Supina
1761,Forester's Dagger,Weapon,Sword,Light,32,12,-7,,Earth ,12,,,12,Common,13320,Nordagh,,,,,,,,Earth Forester's Dagger
1762,Full Moon,Weapon,Sword,Light,14,6,-4,,Air ,6,,,5,Frequent,4350,Steppes,,,,,,,,Air Full Moon
1763,Full Moon,Weapon,Sword,Light,14,6,-4,,Earth ,6,,,5,Frequent,4350,Steppes,,,,,,,,Earth Full Moon
1764,Full Moon,Weapon,Sword,Light,14,6,-4,,Fire ,6,,,5,Frequent,4350,Steppes,,,,,,,,Fire Full Moon
1765,Full Moon,Weapon,Sword,Light,14,6,-4,,Water ,6,,,5,Frequent,4350,Steppes,,,,,,,,Water Full Moon
1766,Kard,Weapon,Sword,Light,11,6,-3,,,,,,4,Frequent,2880,Expanse,,,,,,,,Kard
1767,Leviathan,Weapon,Sword,Light,46,15,-9,,Water ,16,,,17,Rare,22950,Steppes,,,,,,,,Water Leviathan
1768,Liberation,Weapon,Sword,Light,38,12,-8,,,,,,14,Rare,11340,Expanse,,,,,,,,Liberation
1769,Main Gauche,Weapon,Sword,Light,8,6,-2,,,,,,3,Frequent,2250,Nordagh,,,,,,,,Main Gauche
1770,Parazonium,Weapon,Sword,Light,5,6,-2,,,,,,2,Common,1440,Imperia,,,,,,,,Parazonium
1771,Pugio,Weapon,Sword,Light,16,9,-5,,Air ,6,,,6,Common,5400,Imperia,,,,,,,,Air Pugio
1772,Pugio,Weapon,Sword,Light,16,9,-5,,Earth ,6,,,6,Common,5400,Imperia,,,,,,,,Earth Pugio
1773,Pugio,Weapon,Sword,Light,16,9,-5,,Fire ,6,,,6,Common,5400,Imperia,,,,,,,,Fire Pugio
1774,Pugio,Weapon,Sword,Light,16,9,-5,,Water ,6,,,6,Common,5400,Imperia,,,,,,,,Water Pugio
1775,Scramasax,Weapon,Sword,Light,24,9,-6,,,,,,9,Frequent,6480,Imperia,,,,,,,,Scramasax
1776,Sickle,Weapon,Sword,Light,24,9,-6,,Air ,8,,,9,Infrequent,8910,Nordagh,,,,,,,,Air Sickle
1777,Sickle,Weapon,Sword,Light,24,9,-6,,Earth ,8,,,9,Infrequent,8910,Nordagh,,,,,,,,Earth Sickle
1778,Sickle,Weapon,Sword,Light,24,9,-6,,Fire ,8,,,9,Infrequent,8910,Nordagh,,,,,,,,Fire Sickle
1779,Sickle,Weapon,Sword,Light,24,9,-6,,Water ,8,,,9,Infrequent,8910,Nordagh,,,,,,,,Water Sickle
1780,Dark Dark Blade,Weapon,Sword,Ludo,54,15,-9,,Dark ,18,,,1,Unique,2376,Imperia,,,,Classspecific,,,,Dark Dark Blade
1781,Caithain,Weapon,Sword,Medium,32,12,-7,,Air ,10,,,11,Infrequent,18315,Nordagh,,,,,,,,Air Caithain
1782,Caithain,Weapon,Sword,Medium,32,12,-7,,Earth ,10,,,11,Infrequent,18315,Nordagh,,,,,,,,Earth Caithain
1783,Caithain,Weapon,Sword,Medium,32,12,-7,,Fire ,10,,,11,Infrequent,18315,Nordagh,,,,,,,,Fire Caithain
1784,Caithain,Weapon,Sword,Medium,32,12,-7,,Water ,10,,,11,Infrequent,18315,Nordagh,,,,,,,,Water Caithain
1785,Chereb,Weapon,Sword,Medium,11,6,-2,,Air ,6,,,3,Frequent,4185,Expanse,,,,,,,,Air Chereb
1786,Chereb,Weapon,Sword,Medium,11,6,-2,,Earth ,6,,,3,Frequent,4185,Expanse,,,,,,,,Earth Chereb
1787,Chereb,Weapon,Sword,Medium,11,6,-2,,Fire ,6,,,3,Frequent,4185,Expanse,,,,,,,,Fire Chereb
1788,Chereb,Weapon,Sword,Medium,11,6,-2,,Water ,6,,,3,Frequent,4185,Expanse,,,,,,,,Water Chereb
1789,Cor,Weapon,Sword,Medium,46,15,-9,,Air ,4,,,16,Infrequent,23040,Nordagh,,,,,,,,Air Cor
1790,Cor,Weapon,Sword,Medium,46,15,-9,,Earth ,4,,,16,Infrequent,23040,Nordagh,,,,,,,,Earth Cor
1791,Cor,Weapon,Sword,Medium,46,15,-9,,Fire ,4,,,16,Infrequent,23040,Nordagh,,,,,,,,Fire Cor
1792,Cor,Weapon,Sword,Medium,46,15,-9,,Water ,4,,,16,Infrequent,23040,Nordagh,,,,,,,,Water Cor
1793,Falcatta,Weapon,Sword,Medium,43,12,-8,,Air ,14,,,15,Frequent,26325,Expanse,,,,,,,,Air Falcatta
1794,Falcatta,Weapon,Sword,Medium,43,12,-8,,Earth ,14,,,15,Frequent,26325,Expanse,,,,,,,,Earth Falcatta
1795,Falcatta,Weapon,Sword,Medium,43,12,-8,,Fire ,14,,,15,Frequent,26325,Expanse,,,,,,,,Fire Falcatta
1796,Falcatta,Weapon,Sword,Medium,43,12,-8,,Water ,14,,,15,Frequent,26325,Expanse,,,,,,,,Water Falcatta
1797,Fazwan,Weapon,Sword,Medium,24,9,-5,,,,,,8,Common,8640,Expanse,,,,,,,,Fazwan
1798,Flyssa,Weapon,Sword,Medium,30,9,-6,,Air ,10,,,10,Infrequent,15750,Expanse,,,,,,,,Air Flyssa
1799,Flyssa,Weapon,Sword,Medium,30,9,-6,,Earth ,10,,,10,Infrequent,15750,Expanse,,,,,,,,Earth Flyssa
1800,Flyssa,Weapon,Sword,Medium,30,9,-6,,Fire ,10,,,10,Infrequent,15750,Expanse,,,,,,,,Fire Flyssa
1801,Flyssa,Weapon,Sword,Medium,30,9,-6,,Water ,10,,,10,Infrequent,15750,Expanse,,,,,,,,Water Flyssa
1802,Gladius,Weapon,Sword,Medium,22,9,-5,,,,,,7,Common,7560,Imperia,,,,,,,,Gladius
1803,Machera,Weapon,Sword,Medium,5,6,-1,,,,,,1,Common,1125,Imperia,,,,,,,,Machera
1804,Mainz,Weapon,Sword,Medium,38,12,-7,,Air ,12,,,13,Frequent,22230,Imperia,,,,,,,,Air Mainz
1805,Mainz,Weapon,Sword,Medium,38,12,-7,,Earth ,12,,,13,Frequent,22230,Imperia,,,,,,,,Earth Mainz
1806,Mainz,Weapon,Sword,Medium,38,12,-7,,Fire ,12,,,13,Frequent,22230,Imperia,,,,,,,,Fire Mainz
1807,Mainz,Weapon,Sword,Medium,38,12,-7,,Water ,12,,,13,Frequent,22230,Imperia,,,,,,,,Water Mainz
